id;traffic_sign_code;extra_text;traffic_sign_description;date_installed;locatie_x;locatie_y
2954160;F99c; ;Access only for pedestrians, cyclists, horses and agricultural;9/28/2022;225944;200976,625
2954198;F4a; ;Speed limit zone;9/1/2022;63015,252;182915,645
2954247;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Neen"",""30""],";Bicycle road | Speed limit;9/23/2022;157203,48;221724,63
2954248;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157203,48;221724,63
2954249;C1; ;One-way street;9/28/2022;157363,125;188413,062
2954253;C43 (zone) | F111 (zone);"C43,[""400"",""Neen"",""30""], | F111,[""400x600""],";Speed limit | Bicycle road;9/23/2022;157201,51;221719,47
2954254;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;157201,51;221719,47
2954256;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;158033,82;221842,69
2954268;M12 | C1; ;One-way street;9/23/2022;158063,56;221869,48
2954271;M12 | C1; ;One-way street;9/23/2022;158066,53;221862,12
2954273;C43;30;Speed limit;9/23/2022;158109,72;221700,94
2954280;C43;30;Speed limit;9/23/2022;158106,74;221713,98
2954281;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;158102,14;221682,23
2954286;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;158114,31;221674,93
2954287;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;158114,31;221674,93
2954306;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/16/2022;157123,927;221762,422
2954307;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/16/2022;157116,927;221751,422
2954364;B1; ;Give way;9/28/2022;67627,25;213876,25
2954372;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;158037,73;221838,29
2954373;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;158037,73;221838,29
2954427;F19 | M17; ;One-way street;9/7/2022;105132,389;193664,625
2954486;C3 | M12 | GIV;UITGEZONDERD ,prioritaire voertuigen;All vehicles prohibited;9/21/2022;103726,105;194216,651
2954492;F4b | C31a | M12; ;End of speed limit zone;9/21/2022;103721,241;194226,044
2954624;B5; ;Stop sign;9/29/2022;218079,447;166281,152
2954832;B1; ;Give way;9/29/2022;230139,375;173453,375
2954848;B1; ;Give way;9/29/2022;230151,063;173445,813
2954888;C43;50;Speed limit;9/29/2022;230098,844;173399,875
2954894;C33; ;U-turn not allowed;9/29/2022;230061,344;173338,25
2954896;F49; ;Pedestrian crossing;9/29/2022;230027,906;173283,281
2954911;B1 | M10; ;Give way;9/29/2022;229966,03;173150,88
2954928;C43;50;Speed limit;9/29/2022;229972,906;173174,188
2954929;C33; ;U-turn not allowed;9/29/2022;230019,594;173250,219
2954930;F49; ;Pedestrian crossing;9/29/2022;230031,719;173270,5
2955194;C1; ;One-way street;9/29/2022;100830,108;190213,058
2955202;C9; ;Mopeds prohibited;9/29/2022;103634,744;191300,236
2955276;F12b; ;End of Living street;9/30/2022;235938,312;204045,656
2955304;F12a | F19 | M18; ;Living street | One-way street;9/30/2022;235950,438;204040,875
2955309;M12 | C1 | F12a; ;One-way street | Living street;9/30/2022;235824,312;204135,781
2955322;F19 | M18; ;One-way street;9/30/2022;235890,469;204194,406
2955330;F19 | M18; ;One-way street;9/30/2022;235895,25;204204,156
2955351;F19 | M18; ;One-way street;9/30/2022;236017,531;204253,906
2955364;E9b (zone) | F12b | B1;"E9b,[""400x600""],";Parking for cars only | End of Living street | Give way;9/30/2022;235841,531;204269,281
2955369;M12 | C1 | F12a; ;One-way street | Living street;9/30/2022;235833,766;204269,703
2955372;C1; ;One-way street;9/30/2022;235828,078;204271,234
2955373;B1; ;Give way;9/30/2022;235841,453;204279,859
2955374;C1; ;One-way street;9/30/2022;235834,016;204281,797
2955377;F19 | M18 | F12a; ;One-way street | Living street;9/30/2022;235983,906;204319,281
2955380;F12b; ;End of Living street;9/30/2022;235988,266;204319,047
2955392;C1 | M12; ;One-way street;9/30/2022;236014,266;204249,984
2955394;F19 | M18; ;One-way street;9/30/2022;236168,281;204133,281
2955415;C1 | M12; ;One-way street;9/30/2022;236168,391;204142,047
2955417;F19 | M18; ;One-way street;9/30/2022;236063,906;204186,781
2955419;F19 | M18; ;One-way street;9/30/2022;236117,781;204218,531
2955423;F19 | M18; ;One-way street;9/30/2022;236116,031;204209,281
2955431;C1 | M12; ;One-way street;9/30/2022;236131,266;204226,672
2955433;M12 | C1; ;One-way street;9/30/2022;235989,062;204135,312
2955451;F19 | M18; ;One-way street;9/30/2022;236197,688;204251,406
2955455;C1 | M12; ;One-way street;9/30/2022;236138,141;204220,422
2955459;F19 | M18; ;One-way street;9/30/2022;236058,766;204182,547
2955473;C1 | M12; ;One-way street;9/30/2022;235994,797;204139,703
2955477;C3 | M12; ;All vehicles prohibited;9/30/2022;236041,297;204172,328
2955481;C3 | M12; ;All vehicles prohibited;9/30/2022;235962,297;204180,078
2955501;M12 | C3; ;All vehicles prohibited;9/30/2022;236001,578;204250,359
2955509;M12 | C1; ;One-way street;9/23/2022;157950,55;221762,61
2955513;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Neen"",""30""],";Bicycle road | Speed limit;9/23/2022;157879,39;221467,01
2955514;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157879,39;221467,01
2955518;C43 (zone) | F111 (zone);"C43,[""400"",""Neen"",""30""], | F111,[""400x600""],";Speed limit | Bicycle road;9/23/2022;157867,35;221472,79
2955519;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;157867,35;221472,79
2955520;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/23/2022;157626,64;221820,8
2955521;C43 (zone);"C43,[""400"",""Neen"",""30""],Herhaling";Speed limit;9/23/2022;157632,31;221837,32
2955524;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/16/2022;157100,266;222267,422
2955525;C43 (zone);"C43,[""400"",""Ja"",""30""],";Speed limit;9/16/2022;157112,141;222275,547
2955526;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/16/2022;157112,141;222275,547
2955529;M5 | F19; ;Not oneway for bicycles and mofas | One-way street;9/1/2022;140355,18;202364,69
2955535;M3 | C1; ;Except for bicycles and mopeds | One-way street;9/1/2022;140341,94;202400,86
2955537;M5 | F19; ;Not oneway for bicycles and mofas | One-way street;9/1/2022;140257,09;202554,88
2955541;M3 | D1e | F12b; ;Except for bicycles and mopeds | End of Living street;9/1/2022;140269,899;202539,429
2955549;B1 | F12b | E9b (zone);"E9b,[""400x600""],";Give way | End of Living street | Parking for cars only;9/30/2022;235829,859;204150,328
2955568;D1e | F12b; ;End of Living street;9/1/2022;140334,368;202348,964
2955584;M5 | F19; ;Not oneway for bicycles and mofas | One-way street;9/1/2022;140353,74;202325,63
2955587;M3 | C1; ;Except for bicycles and mopeds | One-way street;9/1/2022;140341,35;202314,3
2955650;B5; ;Stop sign;9/30/2022;218012,494;166306,074
2955660;B5; ;Stop sign;9/30/2022;217994,494;166334,574
2955673;M3 | C1; ;Except for bicycles and mopeds | One-way street;9/1/2022;140089,74;202452,05
2955685;M5 | F19; ;Not oneway for bicycles and mofas | One-way street;9/1/2022;140136,35;202489,28
2955687;M3 | C1; ;Except for bicycles and mopeds | One-way street;9/1/2022;140152,23;202494,38
2955693;M5 | F19; ;Not oneway for bicycles and mofas | One-way street;9/1/2022;140151,06;202506,99
2955697;M3 | D1e; ;Except for bicycles and mopeds;9/1/2022;140178,36;202510,39
2955701;M3 | D1e; ;Except for bicycles and mopeds;9/1/2022;140256,55;202355,75
2955703;M3 | D1e; ;Except for bicycles and mopeds;9/1/2022;140220,71;202423,17
2955706;E9a-GVIIb (zone) | M5 | F19;"E9a-GVIIb,[""400x600""],";Not oneway for bicycles and mofas | One-way street;9/30/2022;236511,516;204247,297
2955707;B1; ;Give way;9/1/2022;140270,97;202266,52
2955709;M5 | F19; ;Not oneway for bicycles and mofas | One-way street;9/1/2022;140293,6;202253,62
2955732;M3 | C1; ;Except for bicycles and mopeds | One-way street;9/1/2022;140268,09;202249,41
2955739;C45 (zone) | A39;"C45,[""400"",""30""],";End of speed limit | Bidirectional traffic;9/30/2022;236496,984;203978,453
2955743;F27 | F4b;Opheers,N784,Luik,Borgworm,St.-Truiden,N3,N3;End of speed limit zone;9/30/2022;215754,539;160374,793
2955769;M3 | F19 | F12a; ;Except for bicycles and mopeds | One-way street | Living street;9/30/2022;236263,297;203785,453
2955787;GVIII | B1;4,van boven naar rechts,links,onder;Give way;9/1/2022;140056,28;202446,16
2955790;F111 | M5 | F19; ;Bicycle road | Not oneway for bicycles and mofas | One-way street;9/1/2022;140064,8;202429,55
2955792;M3 | C1; ;Except for bicycles and mopeds | One-way street;9/1/2022;140086,49;202428,32
2955794;M5 | F19; ;Not oneway for bicycles and mofas | One-way street;9/1/2022;140241,79;202223,06
2955947;E9a | M1; ;Parking | Only for bicycles;8/19/2022;105619,224;192745,76
2956050;B1 | D1f | E1 | GXb; ;Give way | No Parking;9/7/2022;103830,132;192478,517
2956058;B1 | D1f | M12 | Reflecterende koker; ;Give way;9/7/2022;103794,609;192488,428
2956065;F19 | M18 Klein; ;One-way street;9/7/2022;103879,466;192670,943
2956078;C1 | M2; ;One-way street | Except for bicycles;9/7/2022;103857,624;192655,285
2956089;F19 | M4; ;One-way street | Not oneway for bicycles;9/7/2022;103812,752;192279,194
2956104;C1 | M12; ;One-way street;9/7/2022;103803,024;192376,803
2956115;B1 | D1f | E9a | GIII | GXb;BEWONERS;Give way | Parking;9/7/2022;103799,975;192366,169
2956126;B1 | VL - Fts; ;Give way;9/7/2022;103811,958;192273,807
2956617;C27 | C29;2.5 | 2.5;Width limit | Height limit;9/28/2022;70274,583;211317,325
2956728;C1 | M11; ;One-way street | Only applies to link road;8/19/2022;105067,309;193621,976
2956860;C3; ;All vehicles prohibited;9/15/2022;70010,985;210960,263
2956933;C3; ;All vehicles prohibited;9/30/2022;69696,919;210652,839
2956935;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Neen"",""30""],";Bicycle road | Speed limit;9/21/2022;157951,22;221389,72
2956948;C1; ;One-way street;10/4/2022;146606,625;176342,75
2956949;C1; ;One-way street;10/4/2022;146613;176335,625
2957639;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/23/2022;157953,33;221764,317
2957641;C43 (zone) | F111 (zone);"C43,[""400"",""Neen"",""30""], | F111,[""400x600""],";Speed limit | Bicycle road;9/23/2022;157953,33;221764,317
2957643;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Neen"",""30""],";Bicycle road | Speed limit;9/23/2022;157956,08;221766,395
2957644;F111 (zone);"F111,[""400x600""],";Bicycle road;9/23/2022;157956,08;221766,395
2957705;F19 | M4; ;One-way street | Not oneway for bicycles;10/4/2022;105234,876;194843,62
2957712;C1 | GV | M11;,,UITGEZONDERD,BUS;One-way street | Only applies to link road;9/1/2022;105115,962;193670,285
2959279;M5 | F19 | C43;30;Not oneway for bicycles and mofas | One-way street | Speed limit;10/18/2022;40853,4;208805,455
2959282;M3 | C1; ;Except for bicycles and mopeds | One-way street;10/18/2022;40508,9;208542,705
2959286;B1 | M10;sy-S307,sy-S309,sy-S148,sy-S147;Give way;10/5/2022;93137,303;178855,29
2959351;C43;90;Speed limit;10/5/2022;218158,844;181606,781
2959365;C43 | XX;70;Speed limit;10/5/2022;218167,219;181603,25
2959367;B1; ;Give way;10/4/2022;61084,14;201897,04
2959391;B1; ;Give way;10/4/2022;61162,365;201923,601
2959393;B1; ;Give way;10/4/2022;61081,71;201902,39
2959407;B1; ;Give way;10/4/2022;61165,74;201918,32
2959701;C43;50;Speed limit;10/18/2022;41189,25;207551,25
2959702;C43;50;Speed limit;10/18/2022;41175,75;207540,75
2959704;C43;50;Speed limit;10/18/2022;41186;207537
2959712;C43;50;Speed limit;10/18/2022;40883,75;207176,75
2959713;C43;50;Speed limit;10/18/2022;40896,5;207177,5
2959714;C43;50;Speed limit;10/18/2022;40891;207188
2959722;C43;50;Speed limit;10/18/2022;40012,5;208156,75
2959728;C43;50;Speed limit;10/18/2022;40810,75;207083,25
2959729;C43;50;Speed limit;10/18/2022;40825,75;207086,75
2959730;C43;50;Speed limit;10/18/2022;40819,25;207077,5
2959731;C43;50;Speed limit;10/18/2022;41498,25;207031
2959733;C43;50;Speed limit;10/18/2022;42324,5;207446,5
2959734;C43;50;Speed limit;10/18/2022;41483,75;207031,75
2959735;C43;50;Speed limit;10/18/2022;41487;207020,75
2959739;C43;50;Speed limit;10/18/2022;41651,5;206670,25
2959740;C43;50;Speed limit;10/18/2022;41641,5;206668,5
2959750;C43;50;Speed limit;10/18/2022;40141,25;206253
2959754;C43;50;Speed limit;10/18/2022;40154;206249
2959797;B1 | GIa;100m;Give way;9/28/2022;91537,519;178505,775
2959801;M10 | B1; ;Give way;9/28/2022;91533,119;178419,382
2959802;B5; ;Stop sign;9/6/2022;91384,468;178256,479
2959804;GIb | B1;m,;Give way;9/6/2022;91488,091;178154,992
2959829;C43;50;Speed limit;10/18/2022;40354,375;206190,75
2959830;C43;50;Speed limit;10/18/2022;40368,625;206192,875
2959831;C43;50;Speed limit;10/18/2022;40368,25;206185,25
2959832;C43;50;Speed limit;10/18/2022;40349,125;206175,125
2959833;C43;50;Speed limit;10/18/2022;40252,5;205791,375
2959834;C43;50;Speed limit;10/18/2022;40140,375;206264,5
2960203;C31a | B1; ;Give way;10/7/2022;236178;204335,125
2960205;M12 | C1; ;One-way street;9/30/2022;236008,203;204258,359
2960209;C1 | M12; ;One-way street;9/30/2022;236183,625;204327,5
2960330;IV4 | F49; ;Pedestrian crossing;10/7/2022;65686,55;170822,94
2960333;IV4 | F49; ;Pedestrian crossing;10/7/2022;65695,24;170859,4
2960340;IV4 | F49; ;Pedestrian crossing;10/7/2022;67637,41;171297,88
2960342;IV4 | F49; ;Pedestrian crossing;10/7/2022;67620,94;171343,67
2960350;C1 | M2; ;One-way street | Except for bicycles;10/7/2022;67730,695;171339,277
2960354;XX | F111; ;Bicycle road;10/7/2022;67701,34;171145,05
2960356;M4 | F19; ;Not oneway for bicycles | One-way street;10/7/2022;67700,22;171141,96
2960384;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Ja"",""30""],";Bicycle road | Speed limit;10/7/2022;68060,25;170603,8
2960393;F111 (zone) | C43 (zone);"F111,[""400x600""], | C43,[""400"",""Ja"",""30""],";Bicycle road | Speed limit;10/7/2022;67844,3;170486,19
2960460;F12a; ;Living street;10/7/2022;235336,438;205210,406
2960504;B1; ;Give way;10/7/2022;235930,313;204025,688
2960537;M3 | C1; ;Except for bicycles and mopeds | One-way street;10/7/2022;236390,812;205652,25
2960598;F4a; ;Speed limit zone;10/7/2022;236406,031;205520,375
2960610;B21 | F87; ;Speed bump;10/7/2022;236776,969;205067,469
2960614;F87 | B19; ;Speed bump;10/7/2022;236785,344;205066,656
2960618;F87 | B19; ;Speed bump;10/7/2022;236689,344;205220,156
2960623;F87 | B21; ;Speed bump;10/7/2022;236678,094;205219,406
2960642;F4a; ;Speed limit zone;10/7/2022;236512,969;205375,031
2960644;A7c | B19; ;Road narrows left;10/7/2022;236428,094;205519,531
2960646;F4a; ;Speed limit zone;10/7/2022;236316,969;205536,031
2960653;F4b | B1; ;End of speed limit zone | Give way;10/7/2022;236308,719;205529,031
2960699;E9b | F19; ;Parking for cars only | One-way street;10/7/2022;235930,562;203935,375
2960701;M3 | C31b; ;Except for bicycles and mopeds;10/7/2022;235943,062;203937,375
2960703;M10 | B1; ;Give way;10/7/2022;235988,562;203996,5
2960706;D1f | B1; ;Give way;10/7/2022;235995,438;204004,75
2960711;F4a | F19; ;Speed limit zone | One-way street;10/7/2022;236055,812;204003,125
2960726;M2 | C1; ;Except for bicycles | One-way street;10/7/2022;236060,812;204014,125
2960729;E1 (zone) | F12a | D3a;"E1,[""400""],";No Parking | Living street;10/7/2022;236054,312;204009
2960735;F12b | E1 (zone) | D1e;"E1,[""400""],";End of Living street | No Parking;10/7/2022;236045,188;204013,5
2960746;C45 (zone) | F19;"C45,[""400"",""30""],";End of speed limit | One-way street;10/7/2022;236170,812;204024,875
2960748;C1; ;One-way street;10/7/2022;236160,312;204031,375
2960756;C1 | M12 | F12a; ;One-way street | Living street;9/30/2022;236242,141;204094,172
2960758;F12a | F19; ;Living street | One-way street;10/7/2022;236234,812;204087,5
2960759;C1; ;One-way street;10/7/2022;236223,812;204080
2960761;D1f | B1; ;Give way;10/7/2022;236270,938;204101,125
2960767;F19; ;One-way street;10/7/2022;236265,188;204114,75
2960780;C1; ;One-way street;10/7/2022;236204,688;204279,625
2960782;C1; ;One-way street;10/7/2022;236222,688;204247,125
2960813;C1; ;One-way street;9/30/2022;236254,438;204163,5
2960814;F19; ;One-way street;10/7/2022;236260,812;204170,75
2960823;C1; ;One-way street;9/30/2022;236259,188;204153
2960881;C43;50;Speed limit;8/31/2022;175535,498;182978,949
2960907;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;10/7/2022;178161,279;183133,887
2961193;C3 | GIII;private weg;All vehicles prohibited;10/7/2022;109524,72;197562,82
2961359;F4a; ;Speed limit zone;9/30/2022;103375,302;190796,277
2961475;F4a; ;Speed limit zone;10/9/2022;103226,662;191907,573
2961490;F4b; ;End of speed limit zone;10/9/2022;103221,371;191906,25
2961740;F4a; ;Speed limit zone;9/1/2022;49861,99;211173,18
2962086;B1; ;Give way;10/10/2022;155735,375;191645,438
2962127;B9 | C43 | F13;90 | 3,rechts,geen pijl,geen pijl,stippellijn;Priority road | Speed limit;10/10/2022;218334,938;181565,656
2962131;GIa | A25;m,120;Bicycle crossing;10/10/2022;50188,438;185206,063
2962145;A25 | GIa;m,100;Bicycle crossing;10/10/2022;50187,438;185445,563
2962233;F4b; ;End of speed limit zone;9/1/2022;52146,17;211221,76
2962234;F4a; ;Speed limit zone;9/1/2022;52141,25;211217,75
2962674;B1 | D1f | E1 | GXb; ;Give way | No Parking;9/7/2022;103830,132;192478,517
2962702;B1; ;Give way;10/3/2022;103863,408;192662,92
2962731;B1 | D1f | E9a | GIII | GXb;BEWONERS;Give way | Parking;9/7/2022;103799,975;192366,169
2962739;B1 | VL - Fts; ;Give way;9/7/2022;103811,958;192273,807
2962806;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/1/2022;52890,934;210605,592
2962812;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;9/1/2022;52887,59;210616,78
2962819;F4a; ;Speed limit zone;9/1/2022;52559,64;210442,34
2962889;C43;50;Speed limit;10/11/2022;242008,625;204469
2962890;C43;50;Speed limit;10/11/2022;242011,125;204456,125
2962962;GIa | A25;m,50;Bicycle crossing;10/11/2022;56971,313;191052,5
2962982;GIa | A25;m,50;Bicycle crossing;10/11/2022;57260,063;191144,75
2963000;A25 | GIa;m,40;Bicycle crossing;10/10/2022;51389,313;190341
2963002;A25 | GIa;m,40;Bicycle crossing;10/10/2022;51440,563;190295,125
2963008;F4b; ;End of speed limit zone;9/1/2022;52558,99;210453,24
2963080;A14 | GIa;m,50;Speed bump;10/11/2022;59576,375;220858,188
2963097;F4a; ;Speed limit zone;9/1/2022;63415,203;183002,391
2963108;F4a; ;Speed limit zone;9/1/2022;63514,406;183026,813
2963415;F12a | F45;Geen;Living street | No exit;9/28/2022;107248,55;194734,81
2963425;F12b | B1; ;End of Living street | Give way;9/28/2022;107239,97;194733,66
2963427;B1; ;Give way;10/11/2022;155709,984;191611,547
2963637;B1; ;Give way;10/11/2022;93663,156;179001,636
2963644;GIa | A25;m,30;Bicycle crossing;10/11/2022;43541,5;169711
2963688;A25 | GIa;m,40;Bicycle crossing;10/10/2022;51440,563;190295,125
2963690;A25 | GIa;m,40;Bicycle crossing;10/10/2022;51389,313;190341
2963695;B9 | A25 | GIa;m,15;Priority road | Bicycle crossing;9/26/2022;51164,688;190544,688
2963954;C3 | GVIIa | M12 Klein | F12a;UITGEZONDERD,,LEVERINGEN KETELVEST;All vehicles prohibited | Living street;10/11/2022;104603,339;193392,697
2963956;E9a | M1; ;Parking | Only for bicycles;10/11/2022;104557,245;193353,006
2963959;F49; ;Pedestrian crossing;10/11/2022;104445,573;193899,613
2963976;C3 | GIV | F12a | F19 | M18;UITGEZONDERD ,PLAATSELIJK VERKEER;All vehicles prohibited | Living street | One-way street;10/11/2022;104616,918;193316,95
2964053;C35 | E1 | GXd; ;No overtaking | No Parking;9/8/2022;102542,044;192383,338
2964059;C3 | M11 | F113 (zone); ;All vehicles prohibited | Only applies to link road;9/8/2022;103851,491;191820,822
2964068;B1 | D1e | M12 | F111 (zone); ;Give way | Bicycle road;9/8/2022;103934,193;191778,989
2964079;D10; ;Pedestrian and bicycle path;9/8/2022;102631,378;192560,577
2964097;A51 | GII | C43 | GIV;SNELHEIDSREMMER,300m | 50 | HERHALING;General danger | Speed limit;9/8/2022;102318,234;192032,24
2964102;C25 | F19;7m;Length limit | One-way street;9/8/2022;103671,189;191810,63
2964113;B1; ;Give way;9/23/2022;103536,188;191165,15
2964114;B1; ;Give way;9/8/2022;102381,675;192145,998
2964119;A51 | GIV | C35 | D7;SNELHEIDSREMMER,75m;General danger | No overtaking;9/8/2022;102526,619;192370,102
2964120;B1; ;Give way;9/8/2022;102526,619;192370,102
2964125;C43 | GVI;50 | HERHALING;Speed limit;9/8/2022;102558,117;192428,172
2964135;B1; ;Give way;9/23/2022;103529,194;191156,151
2964142;C3 | M12 | GIV;UITGEZONDERD ,STADSDIENSTEN;All vehicles prohibited;10/4/2022;103840,724;191795,831
2964145;C35 | E1 | GXa; ;No overtaking | No Parking;9/8/2022;102322,452;192041,383
2964154;C3 | M12 Klein; ;All vehicles prohibited;9/8/2022;102496,512;192387,606
2964157;F49 | F50; ;Pedestrian crossing | Bicycle crossing;10/9/2022;103544,745;191159,092
2964162;C3 | M12 Klein; ;All vehicles prohibited;9/8/2022;102499,513;192303,589
2964168;F19 | M18 | F113; ;One-way street;9/8/2022;103847,998;191809,771
2964275;A14; ;Speed bump;10/11/2022;86604,906;193728,625
2964276;F87; ;Speed bump;10/11/2022;86648,063;193586,188
2964340;F4b; ;End of speed limit zone;9/1/2022;53125,31;210360,24
2964347;F12b; ;End of Living street;10/7/2022;235342,062;205202,094
2964400;F4b; ;End of speed limit zone;10/12/2022;52575,062;211054,875
2964474;C43;30;Speed limit;10/12/2022;51176,438;211262,438
2964812;C43;70;Speed limit;10/12/2022;192035,75;192731,5
2965094;C43;50;Speed limit;10/12/2022;240120;204389,5
2965096;C43;50;Speed limit;10/12/2022;240120;204403
2965105;C43;50;Speed limit;10/12/2022;240555;204417,5
2965106;C43;50;Speed limit;10/12/2022;240556,75;204404,5
2965111;C43;50;Speed limit;10/12/2022;241465,25;204385
2965115;C43;50;Speed limit;10/12/2022;241464;204396,75
2965197;F4b | C21 (zone);"C21,[""400"",3.5],";End of speed limit zone | Weight limit;10/12/2022;47859,375;213886,875
2965520;F49; ;Pedestrian crossing;10/13/2022;235152,625;192659,938
2965521;F49; ;Pedestrian crossing;10/13/2022;235140,625;192673,063
2965535;F4b; ;End of speed limit zone;9/1/2022;50329,58;213634,01
2965543;F4a; ;Speed limit zone;9/1/2022;50329,59;213703,07
2965552;GIV | M3 | C3;UITGEZONDERD DIENSTVOERTUIGEN;Except for bicycles and mopeds | All vehicles prohibited;9/1/2022;50658,05;213686,82
2965564;F4a; ;Speed limit zone;9/1/2022;50702,2;213699,19
2965734;F4a; ;Speed limit zone;9/1/2022;50334,05;213959
2965738;C3 | GVIId;fietsers afstappen;All vehicles prohibited;9/1/2022;50447,925;213923,25
2965752;F12b; ;End of Living street;10/13/2022;47801,875;211447,75
2965907;M5 | F19; ;Not oneway for bicycles and mofas | One-way street;9/1/2022;50328,39;213866,83
2965913;F111 | F111 (zone);"F111,[""400x600""],";Bicycle road | Bicycle road;9/1/2022;50348,393;213809,265
2965915;F113 | C3; ;All vehicles prohibited;9/1/2022;50444,08;213923,609
2966103;C43;30;Speed limit;9/23/2022;206019,016;167358,203
2966514;F4a; ;Speed limit zone;9/7/2022;105557,093;192249,973
2966515;F4b; ;End of speed limit zone;9/7/2022;105557,093;192249,973
2966593;B1 | D1e | M12 | F111 (zone); ;Give way | Bicycle road;10/6/2022;103808,182;197969,437
2966811;F4b; ;End of speed limit zone;10/6/2022;103694,215;191020,572
2966820;C1; ;One-way street;10/6/2022;103683,616;191028,828
2966929;F4a; ;Speed limit zone;9/1/2022;50870,283;214835,565
2966930;A14; ;Speed bump;10/11/2022;86626,688;193322,563
2966960;F4a; ;Speed limit zone;9/1/2022;50810,588;214980,77
2966961;F4b; ;End of speed limit zone;9/1/2022;50814,588;214974,645
2966962;C45 (zone);"C45,[""400"",""50""],";End of speed limit;10/14/2022;238995,125;201916,562
2966963;C43 (zone);"C43,[""400"",""Neen"",""50""],";Speed limit;10/14/2022;238988,938;201925,25
2966964;F87; ;Speed bump;10/11/2022;86670,125;193454,813
2966971;M2 | C3; ;Except for bicycles | All vehicles prohibited;9/1/2022;50320,04;215261,37
2966995;M5 | C1; ;Not oneway for bicycles and mofas | One-way street;10/14/2022;239535,875;201504,406
2967002;C43 (zone);"C43,[""400"",""Neen"",""30""],";Speed limit;10/14/2022;239541,125;201443,656
2967003;C45 (zone);"C45,[""400"",""30""],";End of speed limit;10/14/2022;239533,875;201443,344
2967064;D11; ;Pedestrian path;9/1/2022;50683,37;214593,8
2967080;F4b; ;End of speed limit zone;9/1/2022;50295,12;213974,11
2967374;C43;70;Speed limit;10/14/2022;155172,922;177021,048
2967375;C43;70;Speed limit;10/14/2022;155164,422;177032,048
2967376;C43;70;Speed limit;10/14/2022;155403,672;177245,048
2967377;C43;70;Speed limit;10/14/2022;155408,172;177236,298
2967388;C43;50;Speed limit;10/12/2022;240120;204403
2967389;C43;50;Speed limit;10/12/2022;240120;204389,5
2967406;C43;50;Speed limit;10/12/2022;241464;204396,75
2967411;C43;50;Speed limit;10/12/2022;241465,25;204385
2967445;C43;50;Speed limit;10/11/2022;242011,125;204456,125
2967447;C43;50;Speed limit;10/11/2022;242008,625;204469
2967458;C43;50;Speed limit;10/12/2022;240556,75;204404,5
2967459;C43;50;Speed limit;10/12/2022;240555;204417,5
2967466;C43;70;Speed limit;10/14/2022;155305,422;177161,048
2967641;B9 | C43;90;Priority road | Speed limit;10/12/2022;218446,563;181502,625
2967678;F111; ;Bicycle road;9/4/2022;30964;201980
2967881;GIa | A14;m,150;Speed bump;10/14/2022;172967,856;204662,691
2967963;D1f | F4b | B1; ;End of speed limit zone | Give way;9/1/2022;62438,161;182280,815
2967967;C1 | M3 | F4b; ;One-way street | Except for bicycles and mopeds | End of speed limit zone;9/1/2022;62377,745;182260,26
2967971;M3 | C31b | B15f; ;Except for bicycles and mopeds;9/1/2022;62372,081;182263,863
2967974;B15a | D1e | M3; ;Except for bicycles and mopeds;9/1/2022;62179,749;182218,855
2967980;M3 | C1; ;Except for bicycles and mopeds | One-way street;9/1/2022;62160,247;182216,817
2967990;F4a | B1; ;Speed limit zone | Give way;9/1/2022;62381,87;182266,01
2967994;B1; ;Give way;10/14/2022;172792,231;204629,941
2967996;B5 | M10; ;Stop sign;9/1/2022;62153,249;182211,418
2968000;B5 | M10 | D1f | M3; ;Stop sign | Except for bicycles and mopeds;9/1/2022;62168,124;182206,418
2968004;F4a | GVIId | GXa;BETALEND MAX. 30 MIN.;Speed limit zone;9/1/2022;62427,469;182286,688
